id_estado,nombre_estado,id_distrito_local,cabecera_distrital_local,id_municipio,municipio,seccion,morena,total_votos,lista_nominal,morena_pct,particip_pct
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,736,212.0,808,1674,26.24,48.27
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,737,82.0,300,710,27.33,42.25
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,738,104.0,442,918,23.53,48.15
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,739,142.0,611,1236,23.24,49.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,751,157.0,776,1646,20.23,47.14
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,757,42.0,594,861,7.07,68.99
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,758,48.0,658,1025,7.29,64.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,759,53.0,936,1335,5.66,70.11
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,760,44.0,785,1177,5.61,66.69
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,761,44.0,605,900,7.27,67.22
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,762,57.0,809,1127,7.05,71.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,763,41.0,508,739,8.07,68.74
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,764,30.0,438,618,6.85,70.87
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,765,40.0,448,629,8.93,71.22
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,766,63.0,953,1292,6.61,73.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,767,38.0,525,770,7.24,68.18
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,768,38.0,494,694,7.69,71.18
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,769,65.0,851,1268,7.64,67.11
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,770,52.0,623,903,8.35,68.99
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,771,169.0,714,1431,23.67,49.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,772,97.0,447,847,21.7,52.77
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,929,81.0,188,729,43.09,25.79
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,930,41.0,131,324,31.3,40.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,931,70.0,230,617,30.43,37.28
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,932,81.0,361,914,22.44,39.5
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,933,75.0,321,690,23.36,46.52
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,935,92.0,450,962,20.44,46.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,936,159.0,536,954,29.66,56.18
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,937,135.0,507,1072,26.63,47.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,938,134.0,457,881,29.32,51.87
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,957,82.0,357,748,22.97,47.73
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,958,174.0,555,1254,31.35,44.26
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,959,413.0,693,826,59.6,83.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,960,107.0,336,822,31.85,40.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,961,74.0,349,827,21.2,42.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,962,100.0,430,816,23.26,52.7
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,963,101.0,358,778,28.21,46.02
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,964,137.0,676,1220,20.27,55.41
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,975,130.0,488,1050,26.64,46.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,976,50.0,311,603,16.08,51.58
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1009,169.0,469,752,36.03,62.37
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1010,75.0,554,798,13.54,69.42
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1011,131.0,792,1278,16.54,61.97
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1012,129.0,745,1212,17.32,61.47
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1013,95.0,620,1006,15.32,61.63
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1014,156.0,785,1267,19.87,61.96
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1015,81.0,463,884,17.49,52.38
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1016,105.0,434,897,24.19,48.38
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1017,132.0,477,983,27.67,48.52
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1018,92.0,323,673,28.48,47.99
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1019,113.0,536,1160,21.08,46.21
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1020,74.0,287,608,25.78,47.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1021,108.0,489,929,22.09,52.64
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1022,70.0,358,682,19.55,52.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1023,83.0,314,739,26.43,42.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1024,77.0,333,746,23.12,44.64
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1025,100.0,393,751,25.45,52.33
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1026,49.0,235,508,20.85,46.26
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1027,80.0,401,848,19.95,47.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1028,68.0,242,469,28.1,51.6
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1029,57.0,196,460,29.08,42.61
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1030,107.0,366,741,29.23,49.39
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1031,83.0,313,734,26.52,42.64
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1032,91.0,360,758,25.28,47.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1033,128.0,532,1079,24.06,49.3
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1034,71.0,275,593,25.82,46.37
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1035,113.0,492,988,22.97,49.8
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1036,76.0,360,704,21.11,51.14
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1037,54.0,335,781,16.12,42.89
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1038,91.0,430,845,21.16,50.89
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1039,69.0,265,644,26.04,41.15
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1040,119.0,471,933,25.27,50.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1041,110.0,413,829,26.63,49.82
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1042,85.0,446,893,19.06,49.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1043,86.0,348,745,24.71,46.71
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1044,71.0,310,653,22.9,47.47
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1045,27.0,111,239,24.32,46.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1046,60.0,287,620,20.91,46.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1047,103.0,323,660,31.89,48.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1048,24.0,83,211,28.92,39.34
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1049,64.0,223,1337,28.7,16.68
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1050,65.0,216,641,30.09,33.7
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1051,42.0,218,561,19.27,38.86
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1052,96.0,380,861,25.26,44.13
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1053,67.0,383,785,17.49,48.79
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1054,54.0,329,632,16.41,52.06
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1055,27.0,301,446,8.97,67.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1056,56.0,586,906,9.56,64.68
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1057,20.0,269,419,7.43,64.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1058,58.0,668,1959,8.68,34.1
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1059,24.0,329,463,7.29,71.06
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1060,51.0,452,738,11.28,61.25
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1061,77.0,713,1165,10.8,61.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1062,66.0,469,871,14.07,53.85
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1063,74.0,327,537,22.63,60.89
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1064,105.0,444,922,23.65,48.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1065,128.0,627,1279,20.41,49.02
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1066,112.0,537,1115,20.86,48.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1067,76.0,377,730,20.16,51.64
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1068,109.0,542,939,20.11,57.72
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1069,78.0,406,740,19.21,54.86
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1070,102.0,554,1110,18.41,49.91
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1071,85.0,524,892,16.22,58.74
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1072,84.0,472,779,17.8,60.59
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1073,47.0,268,521,17.54,51.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1075,102.0,699,1056,14.59,66.19
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1076,49.0,361,618,13.57,58.41
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1077,69.0,590,1110,11.69,53.15
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1078,42.0,751,1091,5.59,68.84
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1079,66.0,440,763,15.0,57.67
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1080,65.0,308,677,21.1,45.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1081,80.0,387,843,20.67,45.91
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1082,104.0,510,1078,20.39,47.31
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1083,132.0,471,891,28.03,52.86
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1087,54.0,1469,2019,3.68,72.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1088,85.0,1643,2271,5.17,72.35
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1089,29.0,1132,1503,2.56,75.32
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1090,63.0,596,860,10.57,69.3
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1091,144.0,1089,1642,13.22,66.32
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1092,107.0,847,1195,12.63,70.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1093,81.0,669,977,12.11,68.47
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1094,44.0,526,781,8.37,67.35
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1095,53.0,496,729,10.69,68.04
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1096,85.0,548,1004,15.51,54.58
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1097,108.0,518,859,20.85,60.3
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1098,94.0,713,1074,13.18,66.39
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1099,59.0,359,580,16.43,61.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1100,158.0,706,1276,22.38,55.33
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1101,175.0,710,1202,24.65,59.07
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1102,178.0,722,1315,24.65,54.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1103,171.0,834,1491,20.5,55.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1104,163.0,733,1311,22.24,55.91
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1105,144.0,529,924,27.22,57.25
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1106,144.0,769,1437,18.73,53.51
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1107,114.0,602,988,18.94,60.93
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1108,129.0,851,1428,15.16,59.59
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1109,85.0,592,889,14.36,66.59
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1110,112.0,462,820,24.24,56.34
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1111,133.0,654,1138,20.34,57.47
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1112,99.0,522,945,18.97,55.24
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1113,138.0,869,1463,15.88,59.4
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1114,92.0,387,683,23.77,56.66
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1115,134.0,578,1165,23.18,49.61
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1116,132.0,856,1405,15.42,60.93
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1117,106.0,503,854,21.07,58.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1118,65.0,478,748,13.6,63.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1119,27.0,575,761,4.7,75.56
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1120,42.0,611,889,6.87,68.73
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1121,50.0,732,1064,6.83,68.8
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1122,43.0,633,921,6.79,68.73
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1123,58.0,1071,1444,5.42,74.17
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1124,55.0,1033,1548,5.32,66.73
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1125,50.0,874,1270,5.72,68.82
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1126,43.0,993,1413,4.33,70.28
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1127,38.0,729,1076,5.21,67.75
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1128,58.0,1025,1469,5.66,69.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1129,84.0,949,1634,8.85,58.08
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1130,56.0,658,968,8.51,67.98
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1131,47.0,598,844,7.86,70.85
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1132,61.0,609,868,10.02,70.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1133,120.0,563,989,21.31,56.93
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1134,55.0,236,450,23.31,52.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1135,102.0,461,789,22.13,58.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1136,110.0,442,1042,24.89,42.42
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1137,159.0,639,1267,24.88,50.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1138,64.0,259,543,24.71,47.7
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1139,95.0,619,1260,15.35,49.13
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1140,167.0,659,2146,25.34,30.71
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1141,114.0,637,958,17.9,66.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1142,113.0,777,1176,14.54,66.07
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1143,83.0,658,1063,12.61,61.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1144,80.0,659,1066,12.14,61.82
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1145,116.0,671,1055,17.29,63.6
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1146,91.0,487,833,18.69,58.46
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1147,165.0,519,1053,31.79,49.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1148,92.0,493,985,18.66,50.05
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1149,104.0,401,801,25.94,50.06
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1150,116.0,813,1292,14.27,62.93
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1151,111.0,731,1266,15.18,57.74
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1152,106.0,703,1126,15.08,62.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1153,117.0,559,1158,20.93,48.27
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1154,132.0,664,1194,19.88,55.61
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1155,68.0,527,785,12.9,67.13
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1156,86.0,498,1018,17.27,48.92
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1157,87.0,429,741,20.28,57.89
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1158,104.0,471,821,22.08,57.37
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1159,66.0,686,1058,9.62,64.84
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1160,48.0,475,718,10.11,66.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1161,40.0,742,1083,5.39,68.51
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1162,38.0,788,1115,4.82,70.67
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1163,40.0,808,1131,4.95,71.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1164,52.0,740,1125,7.03,65.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1165,41.0,797,1146,5.14,69.55
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1166,104.0,533,1036,19.51,51.45
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1167,92.0,398,633,23.12,62.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1168,58.0,294,525,19.73,56.0
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1169,95.0,521,848,18.23,61.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1170,73.0,411,733,17.76,56.07
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1171,123.0,513,971,23.98,52.83
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1172,93.0,494,884,18.83,55.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1173,81.0,422,805,19.19,52.42
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1174,94.0,599,914,15.69,65.54
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1175,123.0,682,1224,18.04,55.72
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1176,137.0,643,1284,21.31,50.08
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1177,88.0,475,1008,18.53,47.12
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1178,109.0,459,939,23.75,48.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1179,88.0,444,946,19.82,46.93
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1180,126.0,745,1325,16.91,56.23
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1181,47.0,236,475,19.92,49.68
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1182,50.0,275,549,18.18,50.09
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1183,66.0,314,593,21.02,52.95
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1184,45.0,325,544,13.85,59.74
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1185,47.0,304,602,15.46,50.5
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1186,64.0,274,508,23.36,53.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1215,162.0,541,1246,29.94,43.42
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1216,282.0,961,2628,29.34,36.57
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1217,301.0,1151,2496,26.15,46.11
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1218,284.0,822,2050,34.55,40.1
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1249,296.0,967,2417,30.61,40.01
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1250,121.0,466,1111,25.97,41.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1251,127.0,487,1231,26.08,39.56
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1252,205.0,1222,2059,16.78,59.35
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1253,105.0,542,977,19.37,55.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1254,86.0,561,998,15.33,56.21
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1255,237.0,947,1927,25.03,49.14
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1256,215.0,968,1971,22.21,49.11
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1257,174.0,820,1440,21.22,56.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1296,99.0,802,1258,12.34,63.75
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1297,151.0,874,1360,17.28,64.26
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1298,130.0,709,1112,18.34,63.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1299,70.0,550,854,12.73,64.4
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1300,98.0,647,1037,15.15,62.39
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1301,96.0,647,919,14.84,70.4
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1302,95.0,651,1027,14.59,63.39
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1303,108.0,899,1336,12.01,67.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1304,127.0,615,1167,20.65,52.7
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1305,113.0,569,1020,19.86,55.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1306,141.0,597,972,23.62,61.42
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1307,162.0,1123,1748,14.43,64.24
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1308,108.0,647,1078,16.69,60.02
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1309,183.0,1396,1820,13.11,76.7
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1350,108.0,669,1162,16.14,57.57
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1351,102.0,735,1185,13.88,62.03
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1352,88.0,694,1127,12.68,61.58
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1353,159.0,914,1556,17.4,58.74
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1354,82.0,450,891,18.22,50.51
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1355,105.0,811,1196,12.95,67.81
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1356,96.0,672,1014,14.29,66.27
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1357,94.0,871,1369,10.79,63.62
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1358,112.0,950,1400,11.79,67.86
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1359,96.0,750,1192,12.8,62.92
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1360,132.0,938,1192,14.07,78.69
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1361,140.0,848,1450,16.51,58.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1362,135.0,494,976,27.33,50.61
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,1363,102.0,422,862,24.17,48.96
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,3356,36.0,344,482,10.47,71.37
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,633,125.0,421,1093,29.69,38.52
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,634,126.0,406,982,31.03,41.34
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,635,130.0,544,1193,23.9,45.6
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,636,115.0,375,985,30.67,38.07
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,637,280.0,937,1983,29.88,47.25
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,638,337.0,973,2099,34.64,46.36
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,639,166.0,494,1086,33.6,45.49
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,640,151.0,404,1107,37.38,36.5
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,641,227.0,629,1522,36.09,41.33
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,642,215.0,626,1600,34.35,39.12
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,643,230.0,576,1360,39.93,42.35
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,644,195.0,537,1379,36.31,38.94
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,645,263.0,671,1754,39.2,38.26
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,646,204.0,524,1455,38.93,36.01
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,647,248.0,674,1858,36.8,36.28
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,648,166.0,469,1420,35.39,33.03
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,649,262.0,574,1538,45.64,37.32
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,650,192.0,552,1523,34.78,36.24
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,651,188.0,567,1395,33.16,40.65
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,652,207.0,528,1376,39.2,38.37
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,654,127.0,446,1124,28.48,39.68
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,655,165.0,622,1541,26.53,40.36
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,656,90.0,349,957,25.79,36.47
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,657,30.0,112,287,26.79,39.02
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,658,40.0,144,370,27.78,38.92
14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,659,62.0,205,513,30.24,39.96
